,Tiker,Date,Score
642,msft,2018-07-25 20:36:27,0.63
643,msft,2018-07-25 20:35:23,1
644,msft,2018-07-25 20:35:01,0.4
645,msft,2018-07-25 20:34:02,0
646,msft,2018-07-25 20:33:03,0.2
647,msft,2018-07-25 20:33:00,0.35
648,msft,2018-07-25 20:33:00,0
649,msft,2018-07-25 20:33:00,0
650,msft,2018-07-25 20:31:21,0
651,msft,2018-07-25 20:29:27,0.6
652,msft,2018-07-25 20:29:07,0.6
653,msft,2018-07-25 20:28:41,0
654,msft,2018-07-25 20:27:29,0
655,msft,2018-07-25 20:26:44,0
656,msft,2018-07-25 20:26:31,-0.5
657,msft,2018-07-25 20:26:17,0
658,msft,2018-07-25 20:25:56,0
659,msft,2018-07-25 20:25:09,0.45
660,msft,2018-07-25 20:25:01,0.4464285714
661,msft,2018-07-25 20:24:24,0
662,msft,2018-07-25 20:24:01,0
663,msft,2018-07-25 20:23:30,0.4
664,msft,2018-07-25 20:23:30,1
665,msft,2018-07-25 20:22:45,0
666,msft,2018-07-25 20:21:33, $MSFT $GOOGL $AAPL $AMZN 🤓😎🤑
667,msft,2018-07-25 20:20:21,0
668,msft,2018-07-25 20:20:00,0.5
669,msft,2018-07-25 20:19:54,0
670,msft,2018-07-25 20:18:28,-0.125
671,msft,2018-07-25 20:18:22,0
672,msft,2018-07-25 20:17:48,0
673,msft,2018-07-25 20:17:20,0
674,msft,2018-07-25 20:16:52,0.1823412698
675,msft,2018-07-25 20:16:50,0.2833333333
676,msft,2018-07-25 20:16:26,0
677,msft,2018-07-25 20:16:19,0.2181818182
678,msft,2018-07-25 20:15:29,0
679,msft,2018-07-25 20:13:40,0
680,msft,2018-07-25 20:13:34,0
681,msft,2018-07-25 20:13:22,0
682,msft,2018-07-25 20:12:01,0
683,msft,2018-07-25 20:11:29,0
684,msft,2018-07-25 20:11:29,0
685,msft,2018-07-25 20:10:28,0
686,msft,2018-07-25 20:10:25,0
687,msft,2018-07-25 20:10:16,0
688,msft,2018-07-25 20:10:00,0
689,msft,2018-07-25 20:09:01,0
690,msft,2018-07-25 20:09:01,0
691,msft,2018-07-25 20:08:24,0
692,msft,2018-07-25 20:08:21,0
693,msft,2018-07-25 20:08:05,0
694,msft,2018-07-25 20:07:40,-0.3333333333
695,msft,2018-07-25 20:07:03,0
696,msft,2018-07-25 20:06:24,-0.125
697,msft,2018-07-25 20:06:02,0
698,msft,2018-07-25 20:06:00,0
699,msft,2018-07-25 20:05:26,0
700,msft,2018-07-25 20:04:07,0.1
701,msft,2018-07-25 20:04:05,0
702,msft,2018-07-25 20:04:01,0.6
703,msft,2018-07-25 20:03:18,0
704,msft,2018-07-25 20:02:56,0
705,msft,2018-07-25 20:02:38,0.4
706,msft,2018-07-25 20:02:22,0
707,msft,2018-07-25 20:01:49,0
708,msft,2018-07-25 20:00:00,0
709,msft,2018-07-25 20:00:00,-0.0333333333
710,msft,2018-07-25 19:59:57,0
711,msft,2018-07-25 19:59:07,0
712,msft,2018-07-25 19:59:01,0
713,msft,2018-07-25 19:58:14,1
714,msft,2018-07-25 19:57:43,0
715,msft,2018-07-25 19:57:17,0
716,msft,2018-07-25 19:56:35,-0.05
717,msft,2018-07-25 19:56:05,0
718,msft,2018-07-25 19:55:54,0
719,msft,2018-07-25 19:55:53,0
720,msft,2018-07-25 19:55:47,-0.75
721,msft,2018-07-25 19:54:28,-0.5
722,msft,2018-07-25 19:53:55,-0.195
723,msft,2018-07-25 19:53:36,0
724,msft,2018-07-25 19:53:25,0.525
725,msft,2018-07-25 19:52:28,0
726,msft,2018-07-25 19:52:12,0.8
727,msft,2018-07-25 19:51:41,0
728,msft,2018-07-25 19:51:00,-0.6
729,msft,2018-07-25 19:50:29,0
730,msft,2018-07-25 19:50:25,0
731,msft,2018-07-25 19:50:25,0
732,msft,2018-07-25 19:50:25,0
733,msft,2018-07-25 19:50:06,0.45
734,msft,2018-07-25 19:50:06,0.1931818182
735,msft,2018-07-25 19:50:04, classrooms around the world. #SkypeClassroom is inviting you to bec… 
736,msft,2018-07-25 19:50:03,0.3125
737,msft,2018-07-25 19:49:34,0
738,msft,2018-07-25 19:49:08,-0.015625
739,msft,2018-07-25 19:49:04,0
740,msft,2018-07-25 19:48:28,0
741,msft,2018-07-25 19:48:21,0
742,msft,2018-07-25 19:48:20,0
743,msft,2018-07-25 19:47:45,0.85
744,msft,2018-07-25 19:47:41,0
745,msft,2018-07-25 19:47:25,0.75
746,msft,2018-07-25 19:47:15,0
747,msft,2018-07-25 19:46:51,-0.0151515152
748,msft,2018-07-25 19:46:39,0
749,msft,2018-07-25 19:45:34,-0.1
750,msft,2018-07-25 19:45:00,0
751,msft,2018-07-25 19:44:01,0
752,msft,2018-07-25 19:43:48,0.625
753,msft,2018-07-25 19:43:19,-0.4
754,msft,2018-07-25 19:43:05,0
755,msft,2018-07-25 19:43:00,0
756,msft,2018-07-25 19:41:12,0.5
757,msft,2018-07-25 19:40:44,0
758,msft,2018-07-25 19:40:12,0
759,msft,2018-07-25 19:38:04,0
760,msft,2018-07-25 19:38:00,0
761,msft,2018-07-25 19:37:00,0
762,msft,2018-07-25 19:35:30, intelligent cloud #IoT solutions? Do not miss the actionable insights that will be… 
763,msft,2018-07-25 19:35:29,0
764,msft,2018-07-25 19:35:01,0.3291666667
765,msft,2018-07-25 19:34:55,0.2
766,msft,2018-07-25 19:34:00,0.1
767,msft,2018-07-25 19:33:07,0.2648148148
768,msft,2018-07-25 19:33:02,0.0333333333
769,msft,2018-07-25 19:33:01, intelligent cloud #IoT solutions? Do not miss the actionable insights that will be… 
770,msft,2018-07-25 19:33:00,0
771,msft,2018-07-25 19:32:41,0.8
772,msft,2018-07-25 19:32:00,0.1666666667
773,msft,2018-07-25 19:30:41,0.0666666667
774,msft,2018-07-25 19:30:31,-0.125
775,msft,2018-07-25 19:30:30,0
776,msft,2018-07-25 19:30:24,0.5
777,msft,2018-07-25 19:30:22,0
778,msft,2018-07-25 19:30:14,0
779,msft,2018-07-25 19:30:02,0.1
780,msft,2018-07-25 19:30:00,0.45
781,msft,2018-07-25 19:28:12,0
782,msft,2018-07-25 19:28:00,0
783,msft,2018-07-25 19:27:44,0
784,msft,2018-07-25 19:27:18,0.75
785,msft,2018-07-25 19:26:54,0
786,msft,2018-07-25 19:26:40,0
787,msft,2018-07-25 19:26:08,0
788,msft,2018-07-25 19:25:13,0
789,msft,2018-07-25 19:25:09,0
790,msft,2018-07-25 19:25:04,0
791,msft,2018-07-25 19:24:50,0
792,msft,2018-07-25 19:24:46,0
793,msft,2018-07-25 19:24:15,0
794,msft,2018-07-25 19:23:56,0.25
795,msft,2018-07-25 19:23:44,0
796,msft,2018-07-25 19:23:28,-0.2
797,msft,2018-07-25 19:22:59,0
798,msft,2018-07-25 19:22:28,0
799,msft,2018-07-25 19:22:00,0
800,msft,2018-07-25 19:21:57,0
801,msft,2018-07-25 19:21:39,0
802,msft,2018-07-25 19:20:59,-0.3333333333
803,msft,2018-07-25 19:20:06,0
804,msft,2018-07-25 19:20:01,0
805,msft,2018-07-25 19:19:48,0
806,msft,2018-07-25 19:19:35,0
807,msft,2018-07-25 19:18:52,0
808,msft,2018-07-25 19:16:43,0.5
809,msft,2018-07-25 19:16:41,0
810,msft,2018-07-25 19:16:35,0
811,msft,2018-07-25 19:16:24,0
812,msft,2018-07-25 19:15:00,0
813,msft,2018-07-25 19:14:28,0
814,msft,2018-07-25 19:14:28,0
815,msft,2018-07-25 19:14:17,0.2
816,msft,2018-07-25 19:13:34,0
817,msft,2018-07-25 19:13:00,0.2428571429
818,msft,2018-07-25 19:12:29,0
819,msft,2018-07-25 19:11:58,0.625
820,msft,2018-07-25 19:11:36,0
821,msft,2018-07-25 19:11:25,0
822,msft,2018-07-25 19:11:24,0.1
823,msft,2018-07-25 19:10:54,0
824,msft,2018-07-25 19:10:49,0.4
825,msft,2018-07-25 19:10:32,0
826,msft,2018-07-25 19:10:17,0
827,msft,2018-07-25 19:09:46,0
828,msft,2018-07-25 19:09:43,0
829,msft,2018-07-25 19:09:28,0
830,msft,2018-07-25 19:09:18, Co. Inc. 
831,msft,2018-07-25 19:09:04,0
832,msft,2018-07-25 19:08:59,-0.1333333333
833,msft,2018-07-25 19:08:55,0
834,msft,2018-07-25 19:08:55,0
835,msft,2018-07-25 19:07:04,0.25
836,msft,2018-07-25 19:07:00,0
837,msft,2018-07-25 19:07:00,0
838,msft,2018-07-25 19:07:00,0.5
839,msft,2018-07-25 19:06:49,0.175
840,msft,2018-07-25 19:06:28,0
841,msft,2018-07-25 19:06:15,0.4681818182
842,msft,2018-07-25 19:05:16,-0.15625
843,msft,2018-07-25 19:05:00,0
844,msft,2018-07-25 19:04:36,0
845,msft,2018-07-25 19:04:18,0.0833333333
846,msft,2018-07-25 19:04:00,0.25
847,msft,2018-07-25 19:03:53,0
848,msft,2018-07-25 19:03:39,0
849,msft,2018-07-25 19:02:53,0
850,msft,2018-07-25 19:01:57,1
851,msft,2018-07-25 19:01:49,0.25
852,msft,2018-07-25 19:01:42,0.1363636364
853,msft,2018-07-25 19:01:02,0
854,msft,2018-07-25 19:00:59,0.25
855,msft,2018-07-25 19:00:38,-0.6
856,msft,2018-07-25 19:00:12,0
857,msft,2018-07-25 19:00:07,0.1
858,msft,2018-07-25 19:00:03,0
859,msft,2018-07-25 19:00:01,0
860,msft,2018-07-25 19:00:01,0
861,msft,2018-07-25 19:00:00,0
862,msft,2018-07-25 19:00:00,0
863,msft,2018-07-25 18:59:51,-0.3333333333
864,msft,2018-07-25 18:59:48,-0.25
865,msft,2018-07-25 18:58:46,0
866,msft,2018-07-25 18:58:34,0
867,msft,2018-07-25 18:57:47,0
868,msft,2018-07-25 18:56:30,0
869,msft,2018-07-25 18:55:34,0
870,msft,2018-07-25 18:55:31,0
871,msft,2018-07-25 18:55:31,0
872,msft,2018-07-25 18:55:02,-0.1518518519
873,msft,2018-07-25 18:55:01,0.7
874,msft,2018-07-25 18:54:34,0
875,msft,2018-07-25 18:54:32,0
876,msft,2018-07-25 18:54:00,0
877,msft,2018-07-25 18:53:33,0
878,msft,2018-07-25 18:53:29,0
879,msft,2018-07-25 18:52:37,0
880,msft,2018-07-25 18:52:05,0
881,msft,2018-07-25 18:52:05,0
882,msft,2018-07-25 18:51:35,0.0777777778
883,msft,2018-07-25 18:50:34,0.5
884,msft,2018-07-25 18:50:34,0
885,msft,2018-07-25 18:49:33,0
886,msft,2018-07-25 18:48:51,0.0056818182
887,msft,2018-07-25 18:48:04,0
888,msft,2018-07-25 18:48:03,0
889,msft,2018-07-25 18:48:00,0
890,msft,2018-07-25 18:47:59,0
891,msft,2018-07-25 18:46:34,0
892,msft,2018-07-25 18:46:26,0
893,msft,2018-07-25 18:45:32,0
894,msft,2018-07-25 18:45:00,0
895,msft,2018-07-25 18:45:00,0
896,msft,2018-07-25 18:45:00,0
897,msft,2018-07-25 18:44:00,0
898,msft,2018-07-25 18:43:00,0
899,msft,2018-07-25 18:43:00,0
900,msft,2018-07-25 18:42:19,0
901,msft,2018-07-25 18:41:43,0
902,msft,2018-07-25 18:41:07,(iQiyi stock) $NFLX $MU $APPL $FB $MSFT $GOOG $GOOGL  
903,msft,2018-07-25 18:41:00,0
904,msft,2018-07-25 18:40:08,0.2181818182
905,msft,2018-07-25 18:40:01,-0.005952381
906,msft,2018-07-25 18:39:34,0
907,msft,2018-07-25 18:38:55,0
908,msft,2018-07-25 18:38:52,0
909,msft,2018-07-25 18:38:40,0
910,msft,2018-07-25 18:38:27,0
911,msft,2018-07-25 18:38:15, hi
912,msft,2018-07-25 18:37:27,0.2
913,msft,2018-07-25 18:37:21,0
914,msft,2018-07-25 18:37:06,0
915,msft,2018-07-25 18:36:05,0
916,msft,2018-07-25 18:36:00,0
917,msft,2018-07-25 18:35:54,-0.05
918,msft,2018-07-25 18:35:44,-0.05
919,msft,2018-07-25 18:35:00, impact of its #sales enablement &amp
920,msft,2018-07-25 18:34:58,-0.2666666667
921,msft,2018-07-25 18:33:05,0
922,msft,2018-07-25 18:33:00,0
923,msft,2018-07-25 18:32:39,0.1
924,msft,2018-07-25 18:31:53,0
925,msft,2018-07-25 18:31:43,0
926,msft,2018-07-25 18:31:32,0.3666666667
927,msft,2018-07-25 18:31:13,0
928,msft,2018-07-25 18:30:57,0.0666666667
929,msft,2018-07-25 18:30:02,0.25
930,msft,2018-07-25 18:30:00,0
931,msft,2018-07-25 18:30:00,0.65
932,msft,2018-07-25 18:29:39,0.5
933,msft,2018-07-25 18:29:34,0.15
934,msft,2018-07-25 18:29:26,-0.3
935,msft,2018-07-25 18:29:19,0
936,msft,2018-07-25 18:28:07,0.2142857143
937,msft,2018-07-25 18:26:48,0.55
938,msft,2018-07-25 18:26:31,0.2142857143
939,msft,2018-07-25 18:26:31,0.45
940,msft,2018-07-25 18:25:07,0.3
941,msft,2018-07-25 18:24:07,0
942,msft,2018-07-25 18:22:29,0
943,msft,2018-07-25 18:22:03,0.2125
944,msft,2018-07-25 18:21:26,0.705
945,msft,2018-07-25 18:21:18,0
946,msft,2018-07-25 18:21:00,0
947,msft,2018-07-25 18:20:36,0
948,msft,2018-07-25 18:20:35,0.5
949,msft,2018-07-25 18:19:58,0.4333333333
950,msft,2018-07-25 18:19:38,0.9
951,msft,2018-07-25 18:19:18,0
952,msft,2018-07-25 18:18:50,0
953,msft,2018-07-25 18:18:18,0
954,msft,2018-07-25 18:18:10,0
955,msft,2018-07-25 18:18:00,0
956,msft,2018-07-25 18:18:00,0
957,msft,2018-07-25 18:18:00,0
958,msft,2018-07-25 18:17:43,0.65
959,msft,2018-07-25 18:17:18,0
960,msft,2018-07-25 18:17:13,0
961,msft,2018-07-25 18:16:27,0
962,msft,2018-07-25 18:16:26,0
963,msft,2018-07-25 18:16:11,0
964,msft,2018-07-25 18:16:09,0
965,msft,2018-07-25 18:15:43,0
966,msft,2018-07-25 18:15:42,0
967,msft,2018-07-25 18:15:11,0.25
968,msft,2018-07-25 18:15:06,0.45
969,msft,2018-07-25 18:15:01,0
970,msft,2018-07-25 18:15:00,0
971,msft,2018-07-25 18:15:00,0.2666666667
972,msft,2018-07-25 18:14:33,1
973,msft,2018-07-25 18:13:58,0.2
974,msft,2018-07-25 18:13:44,0.1363636364
975,msft,2018-07-25 18:12:54,0
976,msft,2018-07-25 18:12:45,0.225
977,msft,2018-07-25 18:12:10,0
978,msft,2018-07-25 18:12:00,0
979,msft,2018-07-25 18:11:42,0
980,msft,2018-07-25 18:11:42,0
981,msft,2018-07-25 18:11:33,0
982,msft,2018-07-25 18:11:00,0.75
983,msft,2018-07-25 18:10:17,0
984,msft,2018-07-25 18:10:17,0
985,msft,2018-07-25 18:10:08,0.5
986,msft,2018-07-25 18:10:07,0
987,msft,2018-07-25 18:09:42,0
988,msft,2018-07-25 18:08:24,0.55
989,msft,2018-07-25 18:07:13,0.15
990,msft,2018-07-25 18:07:07,0
991,msft,2018-07-25 18:07:05,0
992,msft,2018-07-25 18:06:16,0
993,msft,2018-07-25 18:06:06,0
994,msft,2018-07-25 18:06:05,0
995,msft,2018-07-25 18:06:04,0
996,msft,2018-07-25 18:04:47,0.2964285714
997,msft,2018-07-25 18:04:47,0
998,msft,2018-07-25 18:04:09,0
999,msft,2018-07-25 18:04:07,0
1000,msft,2018-07-25 18:04:05,0.8
1001,msft,2018-07-25 18:03:59,0
1002,msft,2018-07-25 18:03:57,0
1003,msft,2018-07-25 18:03:12,0.1363636364
1004,msft,2018-07-25 18:03:05,0
1005,msft,2018-07-25 18:03:02,0
1006,msft,2018-07-25 18:02:38,0
1007,msft,2018-07-25 18:02:36,0
1008,msft,2018-07-25 18:02:08,0
1009,msft,2018-07-25 18:01:28,0.25
1010,msft,2018-07-25 18:01:28,0
1011,msft,2018-07-25 18:01:12,-0.09375
1012,msft,2018-07-25 18:01:07,0
1013,msft,2018-07-25 18:01:00,0
1014,msft,2018-07-25 18:00:56,0.5
1015,msft,2018-07-25 18:00:41,0
1016,msft,2018-07-25 18:00:14,0
1017,msft,2018-07-25 18:00:02,-0.3
1018,msft,2018-07-25 18:00:00,0
1019,msft,2018-07-25 18:00:00,0
1020,msft,2018-07-25 17:59:55,0
1021,msft,2018-07-25 17:59:18,-0.5
1022,msft,2018-07-25 17:59:15,-0.05
1023,msft,2018-07-25 17:59:03,0
1024,msft,2018-07-25 17:59:00,0
1025,msft,2018-07-25 17:58:57,0
1026,msft,2018-07-25 17:58:45,0.5
1027,msft,2018-07-25 17:58:14,0
1028,msft,2018-07-25 17:58:01,0.4
1029,msft,2018-07-25 17:57:30,0.25
1030,msft,2018-07-25 17:57:18,0.2833333333
1031,msft,2018-07-25 17:57:06,0.2833333333
1032,msft,2018-07-25 17:56:37,0.1481818182
1033,msft,2018-07-25 17:56:30,0
1034,msft,2018-07-25 17:55:59,0
1035,msft,2018-07-25 17:55:41,0.2833333333
1036,msft,2018-07-25 17:55:00,0
1037,msft,2018-07-25 17:53:57,0.375
1038,msft,2018-07-25 17:52:52,0.45
1039,msft,2018-07-25 17:52:33,0.2833333333
1040,msft,2018-07-25 17:52:32,0.5
1041,msft,2018-07-25 17:52:00,0
1042,msft,2018-07-25 17:49:31,0
1043,msft,2018-07-25 17:49:04,-)
1044,msft,2018-07-25 17:49:00,0
1045,msft,2018-07-25 17:48:40,0.6
1046,msft,2018-07-25 17:48:00,0
1047,msft,2018-07-25 17:48:00,0.65
1048,msft,2018-07-25 17:47:29,0
1049,msft,2018-07-25 17:47:27,-0.2857142857
1050,msft,2018-07-25 17:46:57,0
1051,msft,2018-07-25 17:46:02,0
1052,msft,2018-07-25 17:45:59,0.3291666667
1053,msft,2018-07-25 17:45:15,-0.15
1054,msft,2018-07-25 17:45:08,0.1181818182
1055,msft,2018-07-25 17:45:01,0
1056,msft,2018-07-25 17:43:30,0
1057,msft,2018-07-25 17:41:56,-0.125
1058,msft,2018-07-25 17:41:27,1
1059,msft,2018-07-25 17:41:27,0
1060,msft,2018-07-25 17:40:37,0.3181818182
1061,msft,2018-07-25 17:40:07,-0.3125
1062,msft,2018-07-25 17:39:57,0.08
1063,msft,2018-07-25 17:39:39,0.5
1064,msft,2018-07-25 17:39:23,-0.2
1065,msft,2018-07-25 17:39:23,0
1066,msft,2018-07-25 17:39:19,0
1067,msft,2018-07-25 17:39:18,0
1068,msft,2018-07-25 17:39:00,0
1069,msft,2018-07-25 17:38:19,0.2
1070,msft,2018-07-25 17:37:24,0
1071,msft,2018-07-25 17:36:43,  💻🔎🕵️‍♂️ 
1072,msft,2018-07-25 17:36:05,0.2
1073,msft,2018-07-25 17:35:31,0.8
1074,msft,2018-07-25 17:35:00,0
1075,msft,2018-07-25 17:34:30,0.1
1076,msft,2018-07-25 17:32:10,0
1077,msft,2018-07-25 17:31:59,0
1078,msft,2018-07-25 17:31:10,0.0666666667
1079,msft,2018-07-25 17:31:02,0.1571428571
1080,msft,2018-07-25 17:30:56,0
1081,msft,2018-07-25 17:30:00,0.625
1082,msft,2018-07-25 17:29:29,0
1083,msft,2018-07-25 17:29:29,0
1084,msft,2018-07-25 17:29:15,0.575
1085,msft,2018-07-25 17:28:21,0.2142857143
1086,msft,2018-07-25 17:28:20,0.2142857143
1087,msft,2018-07-25 17:28:10,0.2142857143
1088,msft,2018-07-25 17:27:19,0.2142857143
1089,msft,2018-07-25 17:27:14,0.2142857143
1090,msft,2018-07-25 17:26:39,0.25
1091,msft,2018-07-25 17:26:15,0.2142857143
1092,msft,2018-07-25 17:26:12,0.2142857143
1093,msft,2018-07-25 17:25:11,0
1094,msft,2018-07-25 17:24:53,0
1095,msft,2018-07-25 17:24:52,0
1096,msft,2018-07-25 17:23:27,0
1097,msft,2018-07-25 17:22:00,0.4444444444
1098,msft,2018-07-25 17:21:26,0.390625
1099,msft,2018-07-25 17:20:46,0
1100,msft,2018-07-25 17:20:44,0.65
1101,msft,2018-07-25 17:20:43,0.2142857143
1102,msft,2018-07-25 17:20:06,0.65
1103,msft,2018-07-25 17:20:04,0.2142857143
1104,msft,2018-07-25 17:18:44,0.3787878788
1105,msft,2018-07-25 17:18:44,0
1106,msft,2018-07-25 17:18:16,0
1107,msft,2018-07-25 17:18:11,0.65
1108,msft,2018-07-25 17:17:21,0.65
1109,msft,2018-07-25 17:17:16,0.65
1110,msft,2018-07-25 17:17:07,0
1111,msft,2018-07-25 17:16:56,0
1112,msft,2018-07-25 17:16:17,0.65
1113,msft,2018-07-25 17:15:51,0
1114,msft,2018-07-25 17:15:23,0
1115,msft,2018-07-25 17:15:12,0.15
1116,msft,2018-07-25 17:15:12,0
1117,msft,2018-07-25 17:15:01,0.5
1118,msft,2018-07-25 17:15:01,0.35
1119,msft,2018-07-25 17:14:48,0.1704545455
1120,msft,2018-07-25 17:13:00,0.4
1121,msft,2018-07-25 17:12:57,0.125
1122,msft,2018-07-25 17:12:10,0
1123,msft,2018-07-25 17:11:29,0.46875
1124,msft,2018-07-25 17:11:03,0.5
1125,msft,2018-07-25 17:10:27,-0.2
1126,msft,2018-07-25 17:08:37,0.1363636364
1127,msft,2018-07-25 17:06:15,0
1128,msft,2018-07-25 17:05:54,0
1129,msft,2018-07-25 17:05:37,0.175
1130,msft,2018-07-25 17:05:32,0.1
1131,msft,2018-07-25 17:05:01,0.5
1132,msft,2018-07-25 17:05:00,0.4
1133,msft,2018-07-25 17:05:00,0.25
1134,msft,2018-07-25 17:04:55,0.175
1135,msft,2018-07-25 17:04:38,0.175
1136,msft,2018-07-25 17:04:36,0
1137,msft,2018-07-25 17:04:28,0.175
1138,msft,2018-07-25 17:04:10,0.475
1139,msft,2018-07-25 17:03:41,0
1140,msft,2018-07-25 17:03:26,1
1141,msft,2018-07-25 17:02:01,0
1142,msft,2018-07-25 17:01:02,0
1143,msft,2018-07-25 17:01:00,0
1144,msft,2018-07-25 17:01:00,0.35
1145,msft,2018-07-25 17:00:39,P 500 52-week highs: $MSFT $CRM $ADBE
1146,msft,2018-07-25 17:00:35,0
1147,msft,2018-07-25 17:00:04,0.4376623377
1148,msft,2018-07-25 17:00:03,0
1149,msft,2018-07-25 17:00:03,0
1150,msft,2018-07-25 16:59:29,0.5
1151,msft,2018-07-25 16:59:00,0
1152,msft,2018-07-25 16:59:00,0
1153,msft,2018-07-25 16:59:00,0
1154,msft,2018-07-25 16:58:59,0
1155,msft,2018-07-25 16:58:59,0
1156,msft,2018-07-25 16:58:27,0
1157,msft,2018-07-25 16:58:27,0.5666666667
1158,msft,2018-07-25 16:58:08,0.5
1159,msft,2018-07-25 16:57:46,0.0681818182
1160,msft,2018-07-25 16:57:25,0
1161,msft,2018-07-25 16:55:02,0.2
1162,msft,2018-07-25 16:55:01,1
1163,msft,2018-07-25 16:54:52,0.3291666667
1164,msft,2018-07-25 16:52:38,0.375
1165,msft,2018-07-25 16:52:02,-0.4
1166,msft,2018-07-25 16:51:34,0
1167,msft,2018-07-25 16:51:33,0
1168,msft,2018-07-25 16:51:20,0.8
1169,msft,2018-07-25 16:50:30,0
1170,msft,2018-07-25 16:49:10,0.5
1171,msft,2018-07-25 16:48:48, $msft is in every office: and $goog is everywhere in the world 
1172,msft,2018-07-25 16:48:00,0
1173,msft,2018-07-25 16:47:08,0.5
1174,msft,2018-07-25 16:46:45,0.1363636364
1175,msft,2018-07-25 16:46:03,0
1176,msft,2018-07-25 16:45:01,0.1704545455
1177,msft,2018-07-25 16:43:00,0
1178,msft,2018-07-25 16:42:25,0.2
1179,msft,2018-07-25 16:42:12,0
1180,msft,2018-07-25 16:41:33,0
1181,msft,2018-07-25 16:40:57,0
1182,msft,2018-07-25 16:40:47,0.33
1183,msft,2018-07-25 16:40:38,0
1184,msft,2018-07-25 16:40:35,0.3071428571
1185,msft,2018-07-25 16:40:10,0
1186,msft,2018-07-25 16:40:01,0
1187,msft,2018-07-25 16:39:32,-0.5
1188,msft,2018-07-25 16:39:22,0
1189,msft,2018-07-25 16:39:20,0
1190,msft,2018-07-25 16:39:00,0
1191,msft,2018-07-25 16:37:57,0
1192,msft,2018-07-25 16:37:57,0
1193,msft,2018-07-25 16:36:58,0
1194,msft,2018-07-25 16:35:57,0.3
1195,msft,2018-07-25 16:35:31,0
1196,msft,2018-07-25 16:34:43,0.2
1197,msft,2018-07-25 16:34:24,0
1198,msft,2018-07-25 16:33:44,0.9
1199,msft,2018-07-25 16:33:16,0.5
1200,msft,2018-07-25 16:31:42,0.2
1201,msft,2018-07-25 16:31:25,0.25
1202,msft,2018-07-25 16:30:24,0
1203,msft,2018-07-25 16:30:02,1
1204,msft,2018-07-25 16:29:28,0.2
1205,msft,2018-07-25 16:29:28,0.375
1206,msft,2018-07-25 16:28:34,0
1207,msft,2018-07-25 16:28:01,0.25
1208,msft,2018-07-25 16:27:23,0
1209,msft,2018-07-25 16:25:01,0.5
1210,msft,2018-07-25 16:24:11,0
1211,msft,2018-07-25 16:22:00,0.3
1212,msft,2018-07-25 16:19:07,0.2
1213,msft,2018-07-25 16:18:37,0.125
1214,msft,2018-07-25 16:18:20,0
1215,msft,2018-07-25 16:18:05,0
1216,msft,2018-07-25 16:17:40,0.5
1217,msft,2018-07-25 16:16:30,0.375
1218,msft,2018-07-25 16:15:04,0.1363636364
1219,msft,2018-07-25 16:15:00,0.5
1220,msft,2018-07-25 16:14:51,0
1221,msft,2018-07-25 16:14:45,0.6
1222,msft,2018-07-25 16:14:19,0.1
1223,msft,2018-07-25 16:13:41,0.6
1224,msft,2018-07-25 16:13:30,0.5
1225,msft,2018-07-25 16:13:30,0
1226,msft,2018-07-25 16:13:20,0
1227,msft,2018-07-25 16:13:15,0
1228,msft,2018-07-25 16:13:13,0.4
1229,msft,2018-07-25 16:13:12,0
1230,msft,2018-07-25 16:12:40,0
1231,msft,2018-07-25 16:12:06,0.4
1232,msft,2018-07-25 16:11:48,0
1233,msft,2018-07-25 16:11:01,0.3181818182
1234,msft,2018-07-25 16:10:43, Google Cloud Platform to compete with $MSFT's Azure Stack. Might we see $AMZN introduce a… 
1235,msft,2018-07-25 16:09:00,-0.1818181818
1236,msft,2018-07-25 16:07:26,0
1237,msft,2018-07-25 16:05:32,0.1722222222
1238,msft,2018-07-25 16:04:49,0
1239,msft,2018-07-25 16:04:40,-0.05
1240,msft,2018-07-25 16:04:38,0.15
1241,msft,2018-07-25 16:03:08,0.4
1242,msft,2018-07-25 16:02:51,0.4
1243,msft,2018-07-25 16:02:12,0.3181818182
1244,msft,2018-07-25 16:02:04,0
1245,msft,2018-07-25 16:01:44,0
1246,msft,2018-07-25 16:01:09,-0.0212121212
1247,msft,2018-07-25 16:01:01,-0.0212121212
1248,msft,2018-07-25 16:00:33,0.4
1249,msft,2018-07-25 16:00:23,0
1250,msft,2018-07-25 16:00:22,0
1251,msft,2018-07-25 16:00:11,0.4
1252,msft,2018-07-25 16:00:03,0.1681818182
1253,msft,2018-07-25 16:00:02,-0.09375
1254,msft,2018-07-25 16:00:02,-0.1333333333
1255,msft,2018-07-25 16:00:01,0
1256,msft,2018-07-25 15:59:19,0.3181818182
1257,msft,2018-07-25 15:59:03,0.3181818182
1258,msft,2018-07-25 15:58:57,0.4
1259,msft,2018-07-25 15:58:08,0
1260,msft,2018-07-25 15:58:00,0.3
1261,msft,2018-07-25 15:55:53,0
1262,msft,2018-07-25 15:55:36,0
1263,msft,2018-07-25 15:55:21,0.1363636364
1264,msft,2018-07-25 15:55:00,0
1265,msft,2018-07-25 15:54:37,0
1266,msft,2018-07-25 15:53:52,0
1267,msft,2018-07-25 15:52:49,0.6
1268,msft,2018-07-25 15:52:48,0.1
1269,msft,2018-07-25 15:52:43,0
1270,msft,2018-07-25 15:52:26,0
1271,msft,2018-07-25 15:52:11,-0.6
1272,msft,2018-07-25 15:52:09,0
